t,y_data,y_fit,residual,sigma
4.992,8415.84774640431,7974.54659955622,441.30114684808996,492.1649715815464
5.056,6688.072273985342,7579.967109451624,-891.8948354662825,466.67370997547664
5.12,7276.444049629831,7191.266483230612,85.17756639921936,479.22279499178035
5.184,6479.87859200587,6810.836778091341,-330.9581860854714,467.4996226022184
5.248,6797.823811354812,6440.547212818324,357.27659853648856,474.0848985564826
5.312,5910.862650233731,6081.82442136659,-170.9617711328592,459.4630891477981
5.376,6399.087432888699,5735.722238632663,663.3651942560364,468.10768963066744
5.44,5578.156040018756,5402.982103106264,175.17393691249254,453.67431352063653
5.504,5028.6096594952,5084.085131827836,-55.475472332636855,443.32642728236107
5.568,5282.243518585073,4779.296859765335,502.9466588197374,447.1578902335983
5.632,4376.777986897964,4488.705555100173,-111.92756820220893,429.63370018761543
5.696,4491.5966283701655,4212.254934566963,279.34169380320236,430.6208319363126
5.76,3526.0677913271556,3949.7720154540657,-423.70422412691005,410.93808343947205
5.824,3110.4883400778454,3700.990757003066,-590.5024169252206,401.2532755915813
5.888,3177.325280449226,3465.572065868831,-288.2467854196052,400.916727822815
5.952,3169.6512703031913,3243.1206690249214,-73.46939872173016,399.04751441475787
6.016,2703.168832637787,3033.19929332568,-330.0304606878931,387.80490484157394
6.08,2699.852665464644,2835.3405337416953,-135.48786827705135,385.8426647177924
6.144,2555.7903096725463,2649.0567416955,-93.26643202295372,380.93001894528675
6.208,2616.3194709627983,2473.848220434093,142.47125052870524,380.1692705050085
6.272,1792.715389139013,2309.2099754223836,-516.4945862833706,360.5223864025732
6.336,1633.3757093671843,2154.637233755584,-521.2615243883997,354.8662390891789
6.4,2505.753840048761,2009.6299170165107,496.12392303225033,371.8392399991682
6.464,2028.0435858336573,1873.6962263281043,154.34735950555296,359.4072889584988
6.528,1409.595926896321,1746.355476097472,-336.759549201151,343.3758255662209
6.592,1120.513281115674,1627.1402936865438,-506.62701257086974,334.42398155509915
6.656,1721.6995377351095,1515.5982855928253,206.10125214228424,346.3502335189517
6.72,1856.913192269828,1411.2932563419406,445.61993592788735,347.3259025826956
6.784,1708.455645141219,1313.8060538826987,394.64959125852033,341.8842844632822
6.848,1510.1508525482636,1222.7351045727821,287.4157479754815,335.1981015808474
6.912,1675.4990388476203,1137.6966916198674,537.802347227753,337.09209718134105
6.976,1474.0874963198034,1058.3250228994607,415.76247342034276,330.31603159746976
7.04,1192.3114115194885,984.2721272334337,208.0392842860548,321.4803968800358
7.104,1430.1528681283362,915.2076123317994,514.9452557965368,325.31259947066656
7.168,877.9296848855665,850.8183125441202,27.111372341446327,309.6435746699371
7.232,606.5553541859922,790.8078502233506,-184.25249603735836,300.61312802022985
7.296,665.1551526412381,734.8961307760685,-69.74097813483036,300.1649408631587
7.36,328.91129955696897,682.8187882746389,-353.90748871766993,289.2269891681435
7.424,809.0529430964561,634.3265957658527,174.7263473306034,300.1314024067173
7.488,406.03955704094005,589.1848520639854,-183.14529502304538,287.46262408860133
7.552,363.0805336513058,547.172754809556,-184.09222115825014,284.40046126899495
7.616,1028.6015602865236,508.0827678613772,520.5187924251464,300.5673063338985
7.68,951.1865692256886,471.7199896281074,479.4665795975812,296.8367624493728
7.744,461.03985163753464,437.90152770138593,23.13832393614871,281.7577811138979
7.808,-29.476872101373147,406.4558840956021,-435.9327561969752,265.9026906337908
7.872,676.7025675198975,377.22235450306715,299.4802130168303,284.4586929545071
7.936,827.1730528380674,350.05044421550275,477.12260862256466,286.9842410803638
8.0,111.3502813888897,324.7993027236413,-213.4490213347516,264.96955058021115
8.064,512.5707025283923,301.3371784696809,211.2335240587114,275.103936679886
8.128,359.5836844232731,279.5408947777636,80.04278964550952,269.12938606200004
8.192,-61.07639199152891,259.295347613026,-320.37173960455493,254.97436159889915
8.256,239.26238492073344,240.4930255093395,-1.2306405886060645,262.5650466773769
8.32,162.36569677215334,223.03355175022574,-60.6678549780724,258.8197623559174
8.384,729.6168534358342,206.82324867862062,522.7936047572135,274.2215971457798
8.448,269.7230682837096,191.77472384217663,77.94834444153298,259.27515253736965
8.512,392.73674855044396,177.80647754572064,214.93027100472332,261.6749762130201
8.576,-100.25200079811043,164.84253127611916,-265.0945320742296,245.02419562502516
8.64,192.55753886596972,152.81207638276564,39.74546248320408,252.96396473412125
8.704,311.40112654150016,141.64914233535106,169.7519842061491,255.40582080348102
8.768,-43.2834020603143,131.29228383625167,-174.57568589656597,242.98038704978447
8.832,-241.5286895645445,121.68428603495018,-363.21297559949465,235.2240823822375
8.896,282.6340957146833,112.77188707398521,169.8622086406981,251.00464091255364
8.96,81.68591929936429,104.5055171879397,-22.819597888575416,243.4800478130669
9.024,-41.75585378150822,96.83905357715639,-138.5949073586646,238.32102858298234
9.088,133.41051216826554,89.72959028470414,43.680921883561396,242.97894257892878
9.152,87.2988995730085,83.13722231733028,4.161677255678214,240.44848883625025
9.216,-85.97638198137668,77.0248432676133,-163.00122524898998,233.67124982377018
9.28,-119.56331141573162,71.3579557143659,-190.92126713009753,231.49418672114575
9.344,-199.8295683538514,66.1044937007363,-265.9340620545877,227.77048460395972
9.408,1.0818577706256747,61.23465661374975,-60.152798843124074,233.64793821130354
9.472,-223.64053864769994,56.72075381467847,-280.3612924623784,224.9900402951146
9.536,227.4892166875827,52.53705939614625,174.95215729143646,239.37720881942099
9.6,-202.27402379467492,48.659676468889906,-250.93370026356482,223.94504174125788
9.664,-414.0810293959553,45.066410408283154,-459.14743980423845,215.45242008863636
9.728,51.01851067041946,41.736650517822795,9.281860152596664,231.0204633138825
9.792,73.58079057636712,38.65125959356366,34.92953098280346,230.9762028898092
9.856,221.64729247232106,35.79247089980095,185.8548215725201,235.2068551817465
9.92,102.2578922127509,33.14379209199112,69.11410012075979,230.4565777947437
9.984,374.7505660663455,30.689915647880433,344.0606504184651,238.87841889574938
