t,y_data,y_fit,residual,sigma
4.608,-167.8872007781265,464.16980233229066,-632.0570031104171,479.4394520776937
4.672,955.8499435400008,432.89631736182713,522.9536261781736,495.6246645951526
4.736,-232.35407274295903,403.70359276268607,-636.0576655056451,476.64392371683044
4.8,1320.5087528610784,376.4559088897904,944.052843971288,503.06359307898913
4.864,611.9042010746653,351.02610549204365,260.8780955826216,492.00249662522657
4.928,125.60774014913841,327.2950749738228,-201.6873348246844,483.21426390927024
4.992,782.8587391250057,305.151281688113,477.70745743689275,492.1649715815464
5.056,-570.053300790898,284.4903064446844,-854.5436072355824,466.67370997547664
5.12,388.33209491310663,265.21441536189457,123.11767955121206,479.22279499178035
5.184,-45.50607657162982,247.2321521527592,-292.73822872438905,467.4996226022184
5.248,625.9678407148367,230.4579529121461,395.5098878026906,474.0848985564826
5.312,81.86841608098257,214.81178245985535,-132.94336637887278,459.4630891477981
5.376,901.1936210621334,200.21879129199382,700.9748297701395,468.10768963066744
5.44,398.82056449008996,186.60899219863896,212.211572291451,453.67431352063653
5.504,154.77115469585624,173.91695561785087,-19.145800921994635,443.32642728236107
5.568,700.538092384013,162.08152281337644,538.4565695706366,447.1578902335983
5.632,73.71766510218913,151.0455359847939,-77.32787088260477,429.63370018761543
5.696,453.7150928870815,140.75558444348252,312.95950844359896,430.6208319363126
5.76,-259.9617254822342,131.16176601487618,-391.1234914971104,410.93808343947205
5.824,-436.78211678525713,122.21746285633762,-558.9995796415948,401.2532755915813
5.888,-143.9710115511416,113.87913091010395,-257.8501424612456,400.916727822815
5.952,61.90969098745245,106.10610224166118,-44.196411254208726,399.04751441475787
6.016,-203.02885058194715,98.86039954521034,-301.8892501271575,387.80490484157394
6.08,-16.37198957251985,92.10656212928097,-108.47855170180082,385.8426647177924
6.144,18.429172885313164,85.81148272676337,-67.38230984145021,380.93001894528675
6.208,247.1868952453642,79.94425450445684,167.24264074090738,380.1692705050085
6.272,-418.34260801863365,74.4760276774995,-492.81863569613313,360.5223864025732
6.336,-429.27983988624874,69.3798751636099,-498.6597150498586,354.8662390891789
6.4,582.3068364827186,64.63066674083704,517.6761697418816,371.8392399991682
6.464,235.08221596779367,60.20495120038983,174.87726476740386,359.4072889584988
6.528,-261.14183432015307,56.08084601304732,-317.2226803332004,343.3758255662209
6.592,-435.814345099262,52.237934053592525,-488.05227915285457,334.42398155509915
6.656,272.4030891000284,48.65716695263603,223.74592214739238,346.3502335189517
6.72,507.68819189750593,45.320774669088884,462.367417228417,347.3259025826956
6.784,452.7454239303952,42.21218089940566,410.5332430309895,341.8842844632822
6.848,341.78506428487617,39.315923961545984,302.4691403233302,335.1981015808474
6.912,588.6766101062144,36.61758281241629,552.0590272937982,337.09209718134105
6.976,463.3594745227674,34.10370787736452,429.2557666454029,330.31603159746976
7.04,252.56388315098366,31.761756389134465,220.8021267618492,321.4803968800358
7.104,556.5900860265892,29.58003195156956,527.0100540750196,325.31259947066656
7.168,66.05751549855086,27.547628060313325,38.50988743823753,309.6435746699371
7.232,-147.83486803876576,25.654375328821622,-173.4892433675874,300.61312802022985
7.296,-35.691991282279105,23.89079218320611,-59.582783465485214,300.1649408631587
7.36,-322.07698489254017,22.248038803809813,-344.32502369635,289.2269891681435
7.424,204.47936357644176,20.717874104998927,183.76148947144281,300.1314024067173
7.488,-155.3374081570919,19.29261555748344,-174.63002371457532,287.46262408860133
7.552,-158.10524409798518,17.96510166957817,-176.07034576756334,284.40046126899495
7.616,544.8014134684886,16.72865695522561,528.072756513263,300.5673063338985
7.68,502.1541807013591,15.577059227350755,486.5771214740084,296.8367624493728
7.744,44.333447789330876,14.504509065240118,29.828938724090758,281.7577811138979
7.808,-416.13395871583043,13.505601314165274,-429.6395600299957,265.9026906337908
7.872,317.97282301934865,12.57529848443111,305.3975245349175,284.4586929545071
7.936,494.3935171020785,11.708905925457211,482.6846111766213,286.9842410803638
8.0,-197.32064213698504,10.902048658417993,-208.22269079540303,264.96955058021115
8.064,226.29355283159157,10.150649758408429,216.14290307318313,275.103936679886
8.128,94.10395580738805,9.450910184086515,84.65304562330154,269.12938606200004
8.192,-307.2443540522504,8.799289959303021,-316.0436440115534,254.97436159889915
8.256,11.023909511903867,8.192490617381354,2.8314188945225123,262.5650466773769
8.32,-49.22907848827799,7.627438824483842,-56.85651731276183,258.8197623559174
8.384,533.4700250357062,7.101271103913732,526.3687539317924,274.2215971457798
8.448,87.91240644935283,6.611319588276833,81.301086861076,259.27515253736965
8.512,224.2287650439357,6.1550987311834175,218.0736663127523,261.6749762130201
8.576,-256.41782398318855,5.730292914627203,-262.1481168978158,245.02419562502516
8.64,47.841345928060036,5.334744892353185,42.50660103570685,252.96396473412125
8.704,177.305359997913,4.966445013435082,172.33891498447792,255.40582080348102
8.768,-167.52897920648138,4.623521173944272,-172.15250038042566,242.98038704978447
8.832,-356.6394219934341,4.304229448017996,-360.9436514414521,235.2240823822375
8.896,175.99394915082712,4.006945352841956,171.98700379798515,251.00464091255364
8.96,-17.100368886552587,3.730155705062875,-20.83052459161546,243.4800478130669
9.024,-133.26079741986769,3.472451028953896,-136.73324844882157,238.32102858298234
9.088,48.65551742429329,3.2325184792814934,45.4229989450118,242.97894257892878
9.152,8.80068920661438,3.0091352442783075,5.791553962336072,240.44848883625025
9.216,-158.67543302361355,2.801162396422273,-161.47659542003584,233.67124982377018
9.28,-186.88779739915253,2.607539160869363,-189.49533656002188,231.49418672114575
9.344,-262.1733901244943,2.4272775733935728,-264.60066769788784,227.77048460395972
9.408,-56.646684311682975,2.259457501563674,-58.90614181324665,233.64793821130354
9.472,-277.0926964757174,2.1032220046383037,-279.1959184803557,224.9900402951146
9.536,177.9991496062479,1.957773009299121,176.04137659694877,239.37720881942099
9.6,-248.09344802742714,1.8223672798712334,-249.91581530729837,223.94504174125788
9.664,-456.50004720603624,1.6963126631095509,-458.1963598691458,215.45242008863636
9.728,11.749354230611402,1.578964588964467,10.170389641646935,231.0204633138825
9.792,37.22922812742149,1.4697228099870288,35.75950531743447,230.9762028898092
9.856,187.9980198398781,1.368028363197863,186.62999147668026,235.2068551817465
9.92,71.1113464765557,1.273360739331336,69.83798573722436,230.4565777947437
9.984,345.9217898364037,1.185235245381067,344.73655459102264,238.87841889574938
