t,y_data,y_fit,residual,sigma
4.288,-171.2710752421499,27.843631963644754,-199.11470720579464,529.2436881874838
4.352,22.904683086670047,18.019761831077926,4.884921255592122,524.5205033692816
4.416,-155.6455425700351,11.528121191616595,-167.1736637616517,513.3843549746321
4.48,46.043647355525536,7.291781369234652,38.75186598629088,507.57612762687677
4.544,280.4012837880018,4.560915144742222,275.8403686432596,501.9797705459053
4.608,-614.8413281500143,2.82156204475121,-617.6628901947655,479.4394520776937
4.672,538.2396330764786,1.7267159785750505,536.5129170979036,495.6246645951526
4.736,-622.2220166907173,1.0454873856179718,-623.2675040763353,476.64392371683044
4.8,956.7551706375343,0.6264042130383449,956.128766424496,503.06359307898913
4.864,272.658031528068,0.37144837642370837,272.2865831516443,492.00249662522657
4.928,-190.68749303259756,0.21803122562891122,-190.90552425822648,483.21426390927024
4.992,488.02550602393967,0.12670171531699398,487.8988043086227,492.1649715815464
5.056,-844.8370652245831,0.07290471851943413,-844.9099699431025,466.67370997547664
5.12,132.26521810923077,0.04154345244426315,132.2236746567865,479.22279499178035
5.184,-284.10850511190256,0.023446958456625276,-284.1319520703592,467.4996226022184
5.248,403.65571378308414,0.01310899342137576,403.64260478966276,474.0848985564826
5.312,-125.25229054074225,0.007261256542030863,-125.25955179728429,459.4630891477981
5.376,708.2370672626294,0.003985412955441446,708.2330818496739,468.10768963066744
5.44,219.06858284441478,0.0021677656665618607,219.0664150787482,453.67431352063653
5.504,-12.672137087080046,0.001168654155794091,-12.67330574123584,443.32642728236107
5.568,544.5673838134298,0.0006245259010640977,544.5667592875287,447.1578902335983
5.632,-71.56057612765471,0.0003308725187087349,-71.56090700017342,429.63370018761543
5.696,318.4015848944109,0.00017380837723078834,318.4014110860337,430.6208319363126
5.76,-385.9892686027242,9.053852516977374e-05,-385.9893591412494,410.93808343947205
5.824,-554.1567159984179,4.677359645852153e-05,-554.1567627720143,401.2532755915813
5.888,-253.28296354433678,2.3967553391660725e-05,-253.28298751189018,400.916727822815
5.952,-39.89002056150639,1.2182943424445488e-05,-39.89003274444981,399.04751441475787
6.016,-297.8294926772787,6.143776307158491e-06,-297.82949882105504,387.80490484157394
6.08,-104.65198074529326,3.074123778188228e-06,-104.65198381941704,385.8426647177924
6.144,-63.776155662578276,1.5263612967909845e-06,-63.77615718893957,380.93001894528675
6.208,170.64050053719438,7.521245412527922e-07,170.64049978506984,380.1692705050085
6.272,-489.6175666618183,3.678443758895366e-07,-489.61756702966267,360.5223864025732
6.336,-495.6445243895232,1.785768352074006e-07,-495.64452456810005,354.8662390891789
6.4,520.5158298006481,8.606303261583047e-08,520.5158297145852,371.8392399991682
6.464,177.55120311104747,4.1179566993915054e-08,177.5512030698679,359.4072889584988
6.528,-314.7051688448664,1.9564232758117106e-08,-314.7051688644307,343.3758255662209
6.592,-485.682389689141,9.229992102794974e-09,-485.682389698371,334.42398155509915
6.656,225.97652752966587,4.324521951516824e-09,225.97652752534134,346.3502335189517
6.72,464.46663187690865,2.012394998113431e-09,464.4666318748963,347.3259025826956
6.784,412.5085371481582,9.301780082426522e-10,412.508537147228,341.8842844632822
6.848,304.32758158523757,4.2710562822261025e-10,304.32758158481045,335.1981015808474
6.912,553.8073006497575,1.9483137890913523e-10,553.8073006495626,337.09209718134105
6.976,430.9001933128884,8.830274951631334e-11,430.9001933128001,330.31603159746976
7.04,222.34868243294386,3.976655239856292e-11,222.3486824329041,321.4803968800358
7.104,528.4643863522087,1.7796151370349424e-11,528.4643863521909,325.31259947066656
7.168,39.8773325186653,7.914693442729939e-12,39.87733251865738,309.6435746699371
7.232,-172.20364473924155,3.4984588863120828e-12,-172.20364473924505,300.61312802022985
7.296,-58.374270754536155,1.5370512081479896e-12,-58.37427075453769,300.1649408631587
7.36,-343.1891020244602,6.712780058024668e-13,-343.1891020244609,289.2269891681435
7.424,184.82906321309656,2.9144196125538463e-13,184.82906321309628,300.1314024067173
7.488,-173.62679332155085,1.2579686818581083e-13,-173.62679332155096,287.46262408860133
7.552,-175.1276800486171,5.3986804179307156e-14,-175.12768004861715,284.40046126899495
7.616,528.9584223460502,2.3037580905102045e-14,528.9584223460502,300.5673063338985
7.68,487.4091497649065,9.775714003802274e-15,487.4091497649065,296.8367624493728
7.744,30.610500261354446,4.125274431976055e-15,30.610500261354442,281.7577811138979
7.808,-428.90547566003124,1.7313298899694333e-15,-428.90547566003124,265.9026906337908
7.872,306.0869499640312,7.227012746614185e-16,306.0869499640312,284.4586929545071
7.936,483.33203388247466,3.0006734272738866e-16,483.33203388247466,286.9842410803638
8.0,-207.61476772344145,1.2393329457953147e-16,-207.61476772344145,264.96955058021115
8.064,216.71368490277337,5.092072501424085e-17,216.71368490277337,275.103936679886
8.128,85.18890790389855,2.0814500819504644e-17,85.18890790389855,269.12938606200004
8.192,-315.5406086966145,8.465046174152096e-18,-315.5406086966145,254.97436159889915
8.256,3.3035979120752472,3.425399340131655e-18,3.3035979120752472,262.5650466773769
8.32,-56.41333901960911,1.3792336523241903e-18,-56.41333901960911,258.8197623559174
8.384,526.7846784401434,5.526307280005052e-19,526.7846784401434,274.2215971457798
8.448,81.69140201158666,2.203576563101983e-19,81.69140201158666,259.27515253736965
8.512,218.4399198154947,8.744644750877304e-20,218.4399198154947,261.6749762130201
8.576,-261.80446856337176,3.453835865474116e-20,-261.80446856337176,245.02419562502516
8.64,42.82901464250972,1.3577847191034014e-20,42.82901464250972,252.96396473412125
8.704,172.64138317715356,5.313169338393625e-21,172.64138317715356,255.40582080348102
8.768,-171.86876477015426,2.069633133360751e-21,-171.86876477015426,242.98038704978447
8.832,-360.67750767137045,8.02551915144781e-22,-360.67750767137045,235.2240823822375
8.896,172.23662853248152,3.098244503822552e-22,172.23662853248152,251.00464091255364
8.96,-20.596410102040636,1.1908125562610869e-22,-20.596410102040636,243.4800478130669
9.024,-136.5136957203781,4.556992601642587e-23,-136.5136957203781,238.32102858298234
9.088,45.62888159081854,1.736369471573286e-23,45.62888159081854,242.97894257892878
9.152,5.9846047054165865,6.588040012997852e-24,5.9846047054165865,240.44848883625025
9.216,-161.29558877637635,2.489095891664224e-24,-161.29558877637635,233.67124982377018
9.28,-189.32563364216276,9.365243363890634e-25,-189.32563364216276,231.49418672114575
9.344,-264.44157278080866,3.5092067885262426e-25,-264.44157278080866,227.77048460395972
9.408,-58.75700119649241,1.30957813871291e-25,-58.75700119649241,233.64793821130354
9.472,-279.056118012683,4.867503164667306e-26,-279.056118012683,224.9900402951146
9.536,176.17241385221257,1.8019923856945267e-26,176.17241385221257,239.37720881942099
9.6,-249.79299934083792,6.644935458929987e-27,-249.79299934083792,223.94504174125788
9.664,-458.081256205375,2.440836160074854e-27,-458.081256205375,215.45242008863636
9.728,10.278259007843417,8.931310678102153e-28,10.278259007843417,231.0204633138825
9.792,35.86058925409418,3.255658609550804e-28,35.86058925409418,230.9762028898092
9.856,186.72471145228837,1.1823001135651601e-28,186.72471145228837,235.2068551817465
9.92,69.92673745770855,4.2775950670824e-29,69.92673745770855,230.4565777947437
9.984,344.81970954178246,1.541957026545301e-29,344.81970954178246,238.87841889574938
