t,y_data,y_fit,residual,sigma
4.672,615.7544392489508,76.70079984596299,539.0536394029878,495.6246645951526
4.736,-553.1767815593594,67.75146905306494,-620.9282506124243,476.64392371683044
4.8,1018.1033137155882,59.83391460378773,958.2693991118005,503.06359307898913
4.864,327.06738410928665,52.83111291639083,274.2362711928958,492.00249662522657
4.928,-142.49716239700138,46.639007547511504,-189.1361699445129,483.21426390927024
4.992,530.6651381918455,41.165121775966576,489.5000164158789,492.1649715815464
5.056,-807.1367555327906,36.32731140397316,-843.4640669367637,466.67370997547664
5.12,165.57975981912386,32.05264502905169,133.52711479007218,479.22279499178035
5.184,-254.68211792404145,28.276399936923678,-282.9585178609651,467.4996226022184
5.248,429.63902126663015,24.941162653187593,404.6978586134426,474.0848985564826
5.312,-102.31539167407391,21.996024055398827,-124.31141572947274,459.4630891477981
5.376,728.4802023926004,19.39585977737339,709.084342615227,468.10768963066744
5.44,236.9309011905898,17.10068742726383,219.83021376332596,453.67431352063653
5.504,3.08672874092008,15.075092885896494,-11.988364144976414,443.32642728236107
5.568,558.4683979081492,13.28771864964219,545.180679258507,447.1578902335983
5.632,-59.30008671914766,11.71080783182046,-71.01089455096812,429.63370018761543
5.696,329.21375910617644,10.31979803855304,318.8939610676234,430.6208319363126
5.76,-376.4554826366957,9.092959890141268,-385.548442526837,410.93808343947205
5.824,-545.7511390605596,8.01107546911409,-553.7622145296737,401.2532755915813
5.888,-245.872904874288,7.057152443147388,-252.9300573174354,400.916727822815
5.952,-33.3582684977373,6.216170037438302,-39.5744385351756,399.04751441475787
6.016,-292.0725302543624,5.4748534193269,-297.5473836736893,387.80490484157394
6.08,-99.57840275424223,4.821473410563134,-104.39987616480536,385.8426647177924
6.144,-59.305265524691094,4.2456687621886235,-63.550934286879716,380.93001894528675
6.208,174.57993377432012,3.738288516070193,170.84164525824994,380.1692705050085
6.272,-486.1467243564375,3.29125223812948,-489.437976594567,360.5223864025732
6.336,-492.5867978150545,2.89742614360255,-495.4842239586571,354.8662390891789
6.4,523.2093871070192,2.550513346453392,520.6588737605658,371.8392399991682
6.464,179.92377142011082,2.244956655442331,177.6788147646685,359.4072889584988
6.528,-312.6155010853163,1.975852510264906,-314.5913535955812,343.3758255662209
6.592,-483.84202960754646,1.7388748044399733,-485.58090441198647,334.42398155509915
6.656,227.5972042862022,1.5302074789136055,226.0669968072886,346.3502335189517
6.72,465.8937469423099,1.3464848931996953,464.5472620491102,347.3259025826956
6.784,413.765121017148,1.1847390907158077,412.58038192643215,341.8842844632822
6.848,305.43393721557004,1.0423531730871223,304.3915840424829,335.1981015808474
6.912,554.7813246213982,0.9170200857639413,553.8643045356342,337.09209718134105
6.976,431.7576594492202,0.8067061954023497,430.9509532538179,330.31603159746976
7.04,223.1034922297613,0.7096191090683961,222.3938731206929,321.4803968800358
7.104,529.1287900635702,0.6241792473259281,528.5046108162443,325.31259947066656
7.168,40.46212430770265,0.5489947384549755,39.91312956924768,309.6435746699371
7.232,-171.6889545677259,0.48283925014125684,-172.17179381786715,300.61312802022985
7.296,-57.92130376991145,0.42463241862683854,-58.34593618853828,300.1649408631587
7.36,-342.79047757250146,0.373422574100621,-343.1639001466021,289.2269891681435
7.424,185.17984631086347,0.3283714955597005,184.85147481530376,300.1314024067173
7.488,-173.31812552410975,0.2887409589593786,-173.60686648306913,287.46262408860133
7.552,-174.8560845871084,0.25388086961236844,-175.10996545672077,284.40046126899495
7.616,529.1973865096033,0.2232187938745212,528.9741677157289,300.5673063338985
7.68,487.6193933091181,0.19625072650291336,487.4231425826152,296.8367624493728
7.744,30.795466604064586,0.17253294899463154,30.622933655069954,281.7577811138979
7.808,-428.74275473554417,0.1516748509806719,-428.89442958652484,265.9026906337908
7.872,306.23009465266614,0.13333260159984017,306.0967620510663,284.4586929545071
7.936,483.4579521347928,0.11720357092698384,483.3407485638658,286.9842410803638
8.0,-207.5040074021972,0.10302141316962814,-207.60702881536682,264.96955058021115
8.064,216.8111080685694,0.09055173364738031,216.72055633492204,275.103936679886
8.128,85.27459653568212,0.07958827068098671,85.19500826500114,269.12938606200004
8.192,-315.4652440735856,0.06994953157740506,-315.535193605163,254.97436159889915
8.256,3.3698799123949357,0.06147582902364841,3.308404083371287,262.5650466773769
8.32,-56.35504717188405,0.05402667050189637,-56.40907384238595,258.8197623559174
8.384,526.8359415031525,0.04747845890608554,526.7884630442464,274.2215971457798
8.448,81.73648224550811,0.041722467459832796,81.69475977804828,259.27515253736965
8.512,218.47956158212105,0.03666305638161551,218.44289852573942,261.6749762130201
8.576,-261.7696103268795,0.03221610258172058,-261.80182642946124,245.02419562502516
8.64,42.85966557745678,0.028307617065173846,42.83135796039161,252.96396473412125
8.704,172.66833376636077,0.024872527707591296,172.64346123865317,255.40582080348102
8.768,-171.84506853575135,0.021853607712672335,-171.86692214346402,242.98038704978447
8.832,-360.6566734513242,0.019200532391627945,-360.6758739837158,235.2240823822375
8.896,172.25494586738546,0.016869048962283865,172.23807681842317,251.00464091255364
8.96,-20.58030606581292,0.014820245880859421,-20.59512631169378,243.4800478130669
9.024,-136.4995379494335,0.013019909820752268,-136.51255785925423,238.32102858298234
9.088,45.64132796869876,0.011437959825062871,45.6298900088737,242.97894257892878
9.152,5.9955462667956,0.01004794940517955,5.98549831739042,240.44848883625025
9.216,-161.28597034855204,0.00882662845606096,-161.2947969770081,233.67124982377018
9.28,-189.3171785645925,0.007753557827189018,-189.32493212241968,231.49418672114575
9.344,-264.4341405351264,0.006810770241785717,-264.4409513053682,227.77048460395972
9.408,-58.75046821082333,0.005982472009292629,-58.75645068283262,233.64793821130354
9.472,-279.0503756216035,0.00525478063922358,-279.05563040224274,224.9900402951146
9.536,176.17746120265338,0.004615494048845256,176.17284570860454,239.37720881942099
9.6,-249.78856300927305,0.00405388757202007,-249.79261689684506,223.94504174125788
9.664,-458.0773570136687,0.0035605354301650456,-458.08091754909884,215.45242008863636
9.728,10.281686018331925,0.003127153725889329,10.278558864606035,231.0204633138825
9.792,35.863601196965874,0.002746462371864625,35.86085473459401,230.9762028898092
9.856,186.7273585420554,0.002412063677501551,186.72494647837792,235.2068551817465
9.92,69.92906384189212,0.002118335589030209,69.92694550630308,230.4565777947437
9.984,344.8217540328319,0.0018603378190055445,344.8198936950129,238.87841889574938
